chr2L	5744	7601
chr2L	15717	16271
chr2L	16385	17049
chr2L	17136	17214
chr2L	18013	18524
chr2L	18577	18615
chr2L	19743	19871
chr2L	19992	20284
chr2L	21002	21081
chr2L	24965	25231
chr2L	25253	25413
chr2L	27501	27565
chr2L	27784	28007
chr2L	29074	29170
chr2L	30366	30385
chr2L	33324	33351
chr2L	33680	33837
chr2L	34317	34346
chr2L	34356	34551
chr2L	35217	35278
chr2L	35700	35729
chr2L	38093	38220
chr2L	38478	38528
chr2L	39846	40217
chr2L	57725	58072
chr2L	58263	58297
chr2L	59056	59179
chr2L	59277	59286
chr2L	66976	66990
chr2L	70926	71703
chr2L	72087	72517
chr2L	72985	73095
chr2L	74579	74895
chr2L	76145	76211
chr2L	76216	76444
chr2L	77548	77820
chr2L	82407	82464
chr2L	84285	84302
chr2L	86983	87017
chr2L	87488	87730
chr2L	94394	94848
chr2L	95060	95070
chr2L	95075	95143
chr2L	95306	95347
chr2L	95353	95360
chr2L	106733	106762
chr2L	107902	107912
chr2L	108229	108399
chr2L	108506	108604
chr2L	108814	108839
chr2L	109581	109622
chr2L	109758	109802
chr2L	110401	110403
chr2L	110883	110905
chr2L	110916	110987
chr2L	111126	111132
chr2L	111824	111896
chr2L	112025	112052
chr2L	112369	112683
chr2L	114207	114482
chr2L	115441	115783
chr2L	116084	116204
chr2L	116262	117332
chr2L	119543	119645
chr2L	119685	119821
chr2L	125269	125496
chr2L	126087	126103
chr2L	126233	126235
chr2L	128727	128790
chr2L	129244	129249
chr2L	130423	130500
chr2L	130806	130848
chr2L	132042	132045
chr2L	134449	134574
chr2L	137654	138707
chr2L	140837	141043
chr2L	141051	141133
chr2L	142649	142666
chr2L	142697	142966
chr2L	142985	142991
chr2L	143127	143347
chr2L	145876	145968
chr2L	147348	147508
chr2L	147712	147760
chr2L	148157	148321
chr2L	149229	149282
chr2L	151063	151106
chr2L	153302	153325
chr2L	153405	153688
chr2L	157650	157848
chr2L	157892	157945
chr2L	158603	158639
chr2L	158647	159054
chr2L	159825	160009
chr2L	162418	162596
chr2L	163006	163250
chr2L	182824	182969
chr2L	183426	183712
chr2L	183716	183753
chr2L	187022	187134
chr2L	187157	187482
chr2L	199582	199633
chr2L	199636	199641
chr2L	199748	199853
chr2L	199860	199884
chr2L	203267	203288
chr2L	203432	203890
chr2L	203896	203935
chr2L	203945	203986
chr2L	206044	206050
chr2L	206996	207434
chr2L	207648	207652
chr2L	207659	207716
chr2L	215679	215681
chr2L	215715	215742
chr2L	218887	219397
chr2L	221444	221496
chr2L	222080	222096
chr2L	226017	226110
chr2L	226525	226633
chr2L	226892	227365
chr2L	228289	228379
chr2L	229162	229166
chr2L	229393	229456
chr2L	230499	230532
chr2L	230630	230648
chr2L	230698	230726
chr2L	231038	231404
chr2L	231836	231855
chr2L	232103	232171
chr2L	232253	232285
chr2L	242746	242812
chr2L	250718	250723
chr2L	252319	252348
chr2L	252378	252601
chr2L	254379	254513
chr2L	263771	263776
chr2L	266632	266708
chr2L	268872	269143
chr2L	277147	277169
chr2L	277281	277585
chr2L	284216	284634
chr2L	284674	284742
chr2L	284975	285022
chr2L	285394	285428
chr2L	286531	286689
chr2L	287076	287371
chr2L	288862	288941
chr2L	290749	290802
chr2L	291014	291359
chr2L	292273	292450
chr2L	292666	292713
chr2L	292716	292726
chr2L	298443	298453
chr2L	298615	299030
chr2L	299924	300112
chr2L	301788	302023
chr2L	303959	303965
chr2L	305678	305927
chr2L	306432	306438
chr2L	310105	310214
chr2L	310610	310680
chr2L	317567	317748
chr2L	319236	319278
chr2L	320113	320305
chr2L	321225	321267
chr2L	321695	322120
chr2L	322983	323008
chr2L	325514	325551
chr2L	326038	326249
chr2L	326905	327677
chr2L	332030	332478
chr2L	334093	334113
chr2L	334285	334316
chr2L	335010	335387
chr2L	335558	335702
chr2L	335946	335987
chr2L	336551	336625
chr2L	336936	337013
chr2L	337204	337237
chr2L	337896	337934
chr2L	338132	338435
chr2L	338834	339203
chr2L	339447	339584
chr2L	340487	340708
chr2L	340867	340931
chr2L	342455	342576
chr2L	343735	343767
chr2L	343982	343987
chr2L	346475	346553
chr2L	355558	355733
chr2L	357193	357222
chr2L	357410	357415
chr2L	357694	358064
chr2L	378069	378076
chr2L	378374	378756
chr2L	384270	384536
chr2L	384914	384953
chr2L	385474	385679
chr2L	385751	385795
chr2L	386280	386300
chr2L	387426	387624
chr2L	396467	396681
chr2L	398868	398899
chr2L	399633	399839
chr2L	402244	402267
chr2L	403897	404306
chr2L	409738	409748
chr2L	409753	409782
chr2L	412240	412266
chr2L	412406	412440
chr2L	412882	412901
chr2L	413376	413389
chr2L	413589	414021
chr2L	414424	414436
chr2L	420153	420181
chr2L	420280	420289
chr2L	421333	421745
chr2L	421756	421799
chr2L	422433	422765
chr2L	423254	423465
chr2L	425291	425434
chr2L	431118	431142
chr2L	432121	432159
chr2L	438366	438377
chr2L	438733	438754
chr2L	442844	443075
chr2L	449323	449391
chr2L	449407	449428
chr2L	450881	450913
chr2L	452211	452565
chr2L	452679	453058
chr2L	453067	453082
chr2L	454655	454802
chr2L	455515	455540
chr2L	455833	455916
chr2L	456021	456082
chr2L	457571	457575
chr2L	457581	457593
chr2L	458719	458874
chr2L	460477	460491
chr2L	464947	465432
chr2L	465556	465590
chr2L	465699	465925
chr2L	472653	473111
chr2L	479035	479072
chr2L	479366	479387
chr2L	479734	479754
chr2L	523426	523454
chr2L	524066	524448
chr2L	525178	525385
chr2L	525441	525525
chr2L	535889	536017
chr2L	540534	540778
chr2L	541221	541387
chr2L	543352	543380
chr2L	543383	543409
chr2L	544631	545086
chr2L	545115	545124
chr2L	547073	547103
chr2L	547405	547410
chr2L	548261	548377
chr2L	548954	548985
chr2L	549215	549491
chr2L	550999	551151
chr2L	552453	552467
chr2L	553604	553928
chr2L	558762	558799
chr2L	558852	559619
chr2L	560043	560075
chr2L	560082	560093
chr2L	560306	560630
chr2L	560776	560839
chr2L	563181	563226
chr2L	563687	564174
chr2L	567033	567083
chr2L	567088	567117
chr2L	568438	568564
chr2L	568579	568594
chr2L	572661	572675
chr2L	572850	573098
chr2L	574136	574463
chr2L	574476	574555
chr2L	574703	574725
chr2L	574737	574772
chr2L	576568	576587
chr2L	577432	577434
chr2L	579253	579670
chr2L	583511	583541
chr2L	584448	584631
chr2L	592069	592263
chr2L	592636	592657
chr2L	593311	593582
chr2L	594695	594697
chr2L	594735	594773
chr2L	594815	594823
chr2L	602101	602919
chr2L	603337	603617
chr2L	620390	620731
chr2L	621556	621597
chr2L	624342	624791
chr2L	628140	628388
chr2L	639852	640015
chr2L	645718	645756
chr2L	647940	647982
chr2L	650347	650391
chr2L	652682	652752
chr2L	653295	653503
chr2L	654199	654213
chr2L	654706	654755
chr2L	655121	655269
chr2L	655869	655922
chr2L	656677	656705
chr2L	657390	657489
chr2L	705811	705858
chr2L	707691	708036
chr2L	713946	714254
chr2L	714991	715012
chr2L	728214	728442
chr2L	730414	730666
chr2L	736818	737211
chr2L	738858	738869
chr2L	739214	739438
chr2L	741808	741811
chr2L	743278	743331
chr2L	743626	743725
chr2L	743883	744191
chr2L	744431	744447
chr2L	752473	752753
chr2L	753744	753800
chr2L	754358	754483
chr2L	754689	754703
chr2L	755006	755018
chr2L	755298	755399
chr2L	755796	755819
chr2L	757473	757572
chr2L	757780	757792
chr2L	757947	758004
chr2L	758738	758840
chr2L	762168	762236
chr2L	773523	773592
chr2L	773658	774078
chr2L	776478	776538
chr2L	776753	776988
chr2L	779149	779202
chr2L	779556	779580
chr2L	780445	780465
chr2L	788615	788653
chr2L	790451	790479
chr2L	790801	790808
chr2L	810584	810675
chr2L	811317	811584
chr2L	811591	811692
chr2L	819493	819515
chr2L	819940	819980
chr2L	826562	826583
chr2L	829143	829309
chr2L	830355	830369
chr2L	830571	830732
chr2L	833244	833450
chr2L	833472	833589
chr2L	835553	835674
chr2L	836447	836539
chr2L	837386	837517
chr2L	842438	842602
chr2L	842718	842764
chr2L	849308	849891
chr2L	853038	853056
chr2L	853122	853185
chr2L	853284	853304
chr2L	853327	853542
chr2L	854493	854657
chr2L	854700	855407
chr2L	856268	856274
chr2L	860249	860292
chr2L	861693	861722
chr2L	861797	861847
chr2L	864749	865122
chr2L	865801	865815
chr2L	865830	865868
chr2L	867704	867779
chr2L	868420	868429
chr2L	868467	868724
chr2L	871745	871757
chr2L	871773	871803
chr2L	874137	874171
chr2L	875017	875031
chr2L	876918	877210
chr2L	877277	877321
chr2L	884938	885400
chr2L	898622	898642
chr2L	901323	901475
chr2L	914027	914088
chr2L	914620	914637
chr2L	914728	914797
chr2L	917726	917868
chr2L	922691	922755
chr2L	923238	923305
chr2L	929943	930030
chr2L	930433	930459
chr2L	943394	943433
chr2L	943495	943508
chr2L	950469	950484
chr2L	950592	950617
chr2L	951214	951580
chr2L	953517	953755
chr2L	956235	956242
chr2L	958100	958281
chr2L	1011146	1011416
chr2L	1012713	1012771
chr2L	1012772	1012942
chr2L	1017771	1018086
chr2L	1019253	1019260
chr2L	1019331	1019375
chr2L	1025953	1026166
chr2L	1026582	1027008
chr2L	1033366	1033680
chr2L	1034193	1034277
chr2L	1037020	1037378
chr2L	1038421	1038937
chr2L	1042396	1042948
chr2L	1043220	1043253
chr2L	1046759	1046789
chr2L	1046898	1047023
chr2L	1047929	1047953
chr2L	1048136	1048151
chr2L	1050778	1050789
chr2L	1053056	1053074
chr2L	1061191	1061224
chr2L	1062217	1062236
chr2L	1076806	1077005
chr2L	1079066	1079115
chr2L	1079120	1079135
chr2L	1082671	1082749
chr2L	1082780	1082785
chr2L	1085318	1085392
chr2L	1085418	1085518
chr2L	1086028	1086185
chr2L	1087557	1087687
chr2L	1088078	1088468
chr2L	1099454	1099519
chr2L	1099887	1100165
chr2L	1101915	1102208
chr2L	1102536	1102548
chr2L	1103332	1103500
chr2L	1103822	1103872
chr2L	1103878	1103887
chr2L	1110676	1111044
chr2L	1111078	1111299
chr2L	1112731	1112787
chr2L	1112958	1112967
chr2L	1114147	1114175
chr2L	1114617	1114656
chr2L	1115949	1116127
chr2L	1116153	1116180
chr2L	1116700	1116725
chr2L	1117430	1117435
chr2L	1117522	1117573
chr2L	1118489	1118534
chr2L	1119135	1119162
chr2L	1128115	1128124
chr2L	1128348	1128357
chr2L	1128711	1128875
chr2L	1129541	1129644
chr2L	1129764	1129815
chr2L	1133308	1134436
chr2L	1134689	1134694
chr2L	1135098	1135117
chr2L	1138595	1138616
chr2L	1141143	1141253
chr2L	1143123	1143162
chr2L	1143416	1143451
chr2L	1145155	1145436
chr2L	1150322	1150326
chr2L	1150328	1150373
chr2L	1153734	1153951
chr2L	1153968	1154276
chr2L	1155060	1155437
chr2L	1155498	1155737
chr2L	1156328	1156336
chr2L	1157928	1158071
chr2L	1159475	1159481
chr2L	1159487	1159752
chr2L	1162152	1162176
chr2L	1162713	1162992
chr2L	1163335	1163362
chr2L	1163688	1163813
chr2L	1163901	1163972
chr2L	1164382	1164440
chr2L	1166360	1166481
chr2L	1166517	1166555
chr2L	1172759	1172786
chr2L	1172800	1173288
chr2L	1174576	1174786
chr2L	1174899	1174906
chr2L	1177373	1177683
chr2L	1177692	1177711
chr2L	1183923	1184033
chr2L	1184078	1184093
chr2L	1185417	1185843
chr2L	1186127	1186244
chr2L	1186539	1186548
chr2L	1191371	1191393
chr2L	1192631	1192786
chr2L	1196143	1196206
chr2L	1196809	1196910
chr2L	1198423	1198907
chr2L	1199143	1199281
chr2L	1200155	1200237
chr2L	1201173	1201341
chr2L	1204140	1204219
chr2L	1204475	1204481
chr2L	1204545	1204562
chr2L	1205289	1205472
chr2L	1219316	1219416
chr2L	1220041	1220142
chr2L	1226687	1227736
chr2L	1228143	1228186
chr2L	1228191	1228204
chr2L	1229464	1229900
chr2L	1240009	1240036
chr2L	1242111	1242339
chr2L	1256803	1256818
chr2L	1256993	1257038
chr2L	1273507	1273581
chr2L	1273783	1274069
chr2L	1280464	1280587
chr2L	1280714	1280918
chr2L	1284540	1284598
chr2L	1284895	1285155
chr2L	1285253	1285297
chr2L	1285642	1285681
chr2L	1285708	1285739
chr2L	1287266	1287421
chr2L	1287469	1287492
chr2L	1287747	1287977
chr2L	1288074	1288095
chr2L	1288347	1288378
chr2L	1289431	1289441
chr2L	1289734	1289755
chr2L	1292594	1292644
chr2L	1293815	1293985
chr2L	1329139	1329177
chr2L	1329830	1329939
chr2L	1334022	1334327
chr2L	1334762	1334962
chr2L	1340769	1341514
chr2L	1341915	1342613
chr2L	1343024	1343593
chr2L	1344885	1345268
chr2L	1351791	1352019
chr2L	1352764	1352897
chr2L	1352901	1353227
chr2L	1355819	1355997
chr2L	1358950	1358983
chr2L	1360379	1360405
chr2L	1360433	1360485
chr2L	1361520	1361578
chr2L	1361640	1361649
chr2L	1361762	1361797
chr2L	1367849	1368235
chr2L	1368939	1369078
chr2L	1379861	1380054
chr2L	1382654	1382684
chr2L	1384599	1384917
chr2L	1385224	1385254
chr2L	1386603	1386838
chr2L	1387533	1387574
chr2L	1390527	1390869
chr2L	1392824	1392857
chr2L	1394165	1394185
chr2L	1394760	1394784
chr2L	1395809	1395894
chr2L	1396010	1396026
chr2L	1397024	1397056
chr2L	1397263	1397347
chr2L	1419825	1419897
chr2L	1420456	1420582
chr2L	1492275	1492314
chr2L	1493545	1493937
chr2L	1494085	1494142
chr2L	1495350	1495596
chr2L	1495709	1495851
chr2L	1496963	1497114
chr2L	1497214	1497252
chr2L	1502186	1502222
chr2L	1502304	1502595
chr2L	1502865	1502988
chr2L	1516754	1517019
