chr2L	1137228	1179409
chr2L	1179451	1186839
chr2L	2203275	2231007
chr2L	2231069	2245731
chr2L	2864229	2886157
chr2L	2886190	2886780
chr2L	2955935	2965726
chr2L	2967738	2995112
chr2L	7376630	7382612
chr2L	7382664	7393208
chr2L	8184788	8194034
chr2L	8194072	8227587
chr2L	8642197	8646490
chr2L	8646780	8647440
chr2L	9255390	9256805
chr2L	9256839	9259582
chr2L	9514247	9519516
chr2L	9519548	9528443
chr2L	9726355	9726990
chr2L	9727027	9727458
chr2L	10350320	10440831
chr2L	10440902	10441934
chr2L	10800549	10800925
chr2L	10801121	10802102
chr2L	11067967	11069012
chr2L	11069290	11069848
chr2L	14447880	14447944
chr2L	14447983	14448911
chr2L	15250616	15253737
chr2L	15260818	15265711
chr2L	15288985	15290647
chr2L	15290690	15290866
chr2L	15968416	15968479
chr2L	15969134	15969237
chr2L	16474327	16475412
chr2L	16475454	16476118
chr2L	17105523	17105941
chr2L	17105980	17106457
chr2L	17106593	17107313
chr2L	17107367	17107799
chr2L	18850297	18860914
chr2L	18860976	18863299
chr2L	19037257	19048412
chr2L	19058806	19074269
chr2L	19381835	19403663
chr2L	19403713	19404993
chr2L	19575527	19581332
chr2L	19581365	19586617
chr2L	20245073	20245513
chr2L	20245585	20247887
chr2L	20439356	20441848
chr2L	20441910	20445312
chr2L	20709727	20714577
chr2L	20714640	20716322
chr2L	20750380	20758586
chr2L	20758636	20767672
chr2L	21092788	21121740
chr2L	21124619	21125313
chr2L	22068738	22069218
chr2L	22069263	22070087
chr2R	5524778	5525040
chr2R	5525090	5526073
chr2R	5542688	5545215
chr2R	5545271	5545349
chr2R	6406916	6410475
chr2R	6410510	6417765
chr2R	6757730	6759723
chr2R	6759769	6788121
chr2R	7094566	7115345
chr2R	7115382	7126659
chr2R	9841578	9846605
chr2R	9846661	9881573
chr2R	9941091	9946525
chr2R	9947352	9947987
chr2R	10092021	10092199
chr2R	10092755	10093092
chr2R	10377439	10397969
chr2R	10398010	10405478
chr2R	10729821	10753271
chr2R	10753347	10753557
chr2R	11138151	11155308
chr2R	11155346	11159616
chr2R	11647531	11653036
chr2R	11653072	11657707
chr2R	11844757	11847552
chr2R	11847584	11855932
chr2R	14166402	14166499
chr2R	14166530	14178988
chr2R	14687058	14753993
chr2R	14754024	14756738
chr2R	16033074	16034716
chr2R	16034757	16034912
chr2R	16831532	16833878
chr2R	16833941	16834847
chr2R	17280397	17286064
chr2R	17286095	17288843
chr2R	19564319	19567425
chr2R	19568263	19609460
chr2R	20287419	20289295
chr2R	20289357	20293883
chr2R	20379006	20384551
chr2R	20384588	20384738
chr3L	198802	226099
chr3L	226137	236859
chr3L	1485357	1499579
chr3L	1501454	1565335
chr3L	1634923	1656220
chr3L	1656629	1658888
chr3L	2554926	2558336
chr3L	2558368	2559362
chr3L	3155597	3184014
chr3L	3184755	3225671
chr3L	3342650	3366940
chr3L	3366986	3377902
chr3L	4188886	4193224
chr3L	4193321	4206654
chr3L	4253851	4261974
chr3L	4262005	4264507
chr3L	4427225	4429882
chr3L	4429933	4430957
chr3L	4445076	4447588
chr3L	4447619	4462005
chr3L	4862838	4864584
chr3L	4864649	4864878
chr3L	4948527	4949489
chr3L	4949543	4951802
chr3L	5529259	5534311
chr3L	5534344	5537617
chr3L	6781362	6785197
chr3L	6787444	6787850
chr3L	6936779	6938678
chr3L	6938855	6942404
chr3L	8975698	8984263
chr3L	8984300	8990641
chr3L	9326683	9338200
chr3L	9338231	9361573
chr3L	9446096	9456263
chr3L	9456310	9458596
chr3L	9703413	9721250
chr3L	9721312	9738469
chr3L	9775461	9779135
chr3L	9779177	9779520
chr3L	10304834	10304943
chr3L	10305248	10305392
chr3L	10305433	10305639
chr3L	10305819	10306376
chr3L	10890172	10891655
chr3L	10891701	10893263
chr3L	12700012	12702574
chr3L	12703087	12703243
chr3L	14882399	14883396
chr3L	14883444	14884420
chr3L	16071806	16107821
chr3L	16109577	16138422
chr3L	16205512	16206512
chr3L	16206544	16207304
chr3L	16997688	16997766
chr3L	16997806	16999598
chr3L	17567376	17569421
chr3L	17569480	17569942
chr3L	18754012	18756963
chr3L	18757486	18758500
chr3L	19896560	19903563
chr3L	19903601	19930877
chr3L	20399062	20427403
chr3L	20427467	20434414
chr3L	20980726	20980873
chr3L	20980913	20981913
chr3L	22176785	22176824
chr3L	22176855	22178690
chr3R	1510363	1515598
chr3R	1515634	1522454
chr3R	1828837	1831832
chr3R	1831883	1832653
chr3R	1977953	1979531
chr3R	1979566	2016472
chr3R	2536908	2537658
chr3R	2537702	2538049
chr3R	2578052	2582442
chr3R	2582481	2586791
chr3R	3013927	3018705
chr3R	3018746	3020880
chr3R	3356087	3356728
chr3R	3356762	3377784
chr3R	4057048	4067601
chr3R	4067641	4077661
chr3R	4657705	4661686
chr3R	4661740	4674993
chr3R	5269837	5274896
chr3R	5274931	5276225
chr3R	5363506	5363655
chr3R	5368917	5368955
chr3R	5490815	5520625
chr3R	5520667	5528778
chr3R	5768542	5769728
chr3R	5769784	5771260
chr3R	6667124	6689548
chr3R	6689586	6722432
chr3R	7197364	7201991
chr3R	7202043	7214629
chr3R	7603085	7604072
chr3R	7604119	7604564
chr3R	8117114	8120282
chr3R	8120318	8122862
chr3R	8377337	8378622
chr3R	8378657	8381918
chr3R	9433031	9433109
chr3R	9433604	9435930
chr3R	11200598	11209413
chr3R	11209488	11215614
chr3R	11236768	11242892
chr3R	11242946	11243520
chr3R	11620243	11624133
chr3R	11624261	11636474
chr3R	11893429	11894529
chr3R	11895106	11904243
chr3R	11967923	11975990
chr3R	11976028	11978056
chr3R	12650965	12653648
chr3R	12653731	12657779
chr3R	12922774	12924071
chr3R	12924107	12924530
chr3R	13299771	13300706
chr3R	13300759	13303744
chr3R	13791236	13794447
chr3R	13794486	13795589
chr3R	13997935	14005077
chr3R	14005198	14018287
chr3R	14176523	14179377
chr3R	14179433	14182530
chr3R	15593215	15595512
chr3R	15595544	15612126
chr3R	16218449	16219355
chr3R	16219726	16224786
chr3R	16435462	16453696
chr3R	16453748	16474028
chr3R	16796518	16800573
chr3R	16800639	16801551
chr3R	17323690	17324968
chr3R	17325720	17328537
chr3R	17829301	17832595
chr3R	17837182	17838262
chr3R	18402829	18412466
